generation,best_fitness,mean_fitness,best_ticks,mean_ticks,best_fruits,mean_fruits,deaths_wall,deaths_self,deaths_stall,deaths_timeout
370,200.00,175.68,200,193.18,0,0.00,7,0,0,193
371,200.00,182.68,200,195.18,0,0.00,5,0,0,195
372,200.00,193.05,200,198.05,0,0.00,2,0,0,198
373,200.00,175.70,200,193.20,0,0.00,7,0,0,193
374,200.00,179.20,200,194.20,0,0.00,6,0,0,194
375,200.00,158.32,200,188.32,0,0.00,12,0,0,188
376,200.00,182.63,200,195.13,0,0.00,5,0,0,195
377,200.00,172.20,200,192.20,0,0.00,8,0,0,192
378,200.00,186.10,200,196.10,0,0.00,4,0,0,196
379,200.00,165.25,200,190.25,0,0.00,10,0,0,190
380,200.00,172.22,200,192.22,0,0.00,8,0,0,192
381,200.00,182.65,200,195.15,0,0.00,5,0,0,195
382,200.00,172.27,200,192.27,0,0.00,8,0,0,192
383,200.00,182.65,200,195.15,0,0.00,5,0,0,195
384,200.00,168.74,200,191.24,0,0.00,9,0,0,191
385,200.00,154.85,200,187.35,0,0.00,13,0,0,187
386,200.00,172.20,200,192.20,0,0.00,8,0,0,192
387,200.00,168.80,200,191.30,0,0.00,9,0,0,191
388,200.00,175.72,200,193.22,0,0.00,7,0,0,193
389,200.00,154.85,200,187.35,0,0.00,13,0,0,187
390,200.00,134.03,200,181.53,0,0.00,19,0,0,181
391,200.00,151.36,200,186.36,0,0.00,14,0,0,186
392,200.00,158.32,200,188.32,0,0.00,12,0,0,188
393,200.00,158.37,200,188.37,0,0.00,12,0,0,188
394,200.00,172.20,200,192.20,0,0.00,8,0,0,192
395,200.00,179.16,200,194.16,0,0.00,6,0,0,194
396,200.00,189.60,200,197.10,0,0.00,3,0,0,197
397,200.00,172.21,200,192.21,0,0.00,8,0,0,192
398,200.00,172.21,200,192.21,0,0.00,8,0,0,192
399,200.00,154.88,200,187.38,0,0.00,13,0,0,187
400,200.00,179.15,200,194.15,0,0.00,6,0,0,194
401,200.00,189.59,200,197.09,0,0.00,3,0,0,197
402,200.00,193.05,200,198.05,0,0.00,2,0,0,198
403,200.00,193.05,200,198.05,0,0.00,2,0,0,198
404,200.00,193.05,200,198.05,0,0.00,2,0,0,198
405,200.00,193.06,200,198.06,0,0.00,2,0,0,198
406,200.00,196.53,200,199.03,0,0.00,1,0,0,199
407,200.00,189.58,200,197.08,0,0.00,3,0,0,197
408,200.00,196.53,200,199.03,0,0.00,1,0,0,199
409,200.00,189.57,200,197.07,0,0.00,3,0,0,197
410,200.00,179.17,200,194.17,0,0.00,6,0,0,194
411,200.00,189.57,200,197.07,0,0.00,3,0,0,197
412,200.00,193.05,200,198.05,0,0.00,2,0,0,198
413,200.00,189.57,200,197.07,0,0.00,3,0,0,197
414,200.00,179.16,200,194.16,0,0.00,6,0,0,194
415,200.00,196.54,200,199.04,0,0.00,1,0,0,199
416,200.00,200.00,200,200.00,0,0.00,0,0,0,200
417,200.00,193.05,200,198.05,0,0.00,2,0,0,198
418,200.00,189.57,200,197.07,0,0.00,3,0,0,197
419,200.00,193.07,200,198.07,0,0.00,2,0,0,198
420,200.00,193.05,200,198.05,0,0.00,2,0,0,198
421,200.00,179.15,200,194.15,0,0.00,6,0,0,194
422,200.00,172.21,200,192.21,0,0.00,8,0,0,192
423,200.00,189.57,200,197.07,0,0.00,3,0,0,197
424,200.00,186.10,200,196.10,0,0.00,4,0,0,196
425,200.00,172.22,200,192.22,0,0.00,8,0,0,192
426,200.00,193.05,200,198.05,0,0.00,2,0,0,198
427,200.00,186.12,200,196.12,0,0.00,4,0,0,196
428,200.00,196.53,200,199.03,0,0.00,1,0,0,199
429,200.00,175.68,200,193.18,0,0.00,7,0,0,193
430,200.00,179.15,200,194.15,0,0.00,6,0,0,194
431,200.00,175.70,200,193.20,0,0.00,7,0,0,193
432,200.00,193.05,200,198.05,0,0.00,2,0,0,198
433,200.00,165.25,200,190.25,0,0.00,10,0,0,190
434,200.00,172.22,200,192.22,0,0.00,8,0,0,192
435,200.00,179.19,200,194.19,0,0.00,6,0,0,194
436,200.00,168.75,200,191.25,0,0.00,9,0,0,191
437,200.00,175.68,200,193.18,0,0.00,7,0,0,193
438,200.00,179.15,200,194.15,0,0.00,6,0,0,194
439,200.00,165.29,200,190.29,0,0.00,10,0,0,190
440,200.00,175.71,200,193.21,0,0.00,7,0,0,193
441,200.00,172.21,200,192.21,0,0.00,8,0,0,192
442,200.00,168.75,200,191.25,0,0.00,9,0,0,191
443,200.00,168.75,200,191.25,0,0.00,9,0,0,191
444,200.00,165.27,200,190.27,0,0.00,10,0,0,190
445,200.00,172.20,200,192.20,0,0.00,8,0,0,192
446,200.00,165.34,200,190.34,0,0.00,10,0,0,190
447,200.00,179.20,200,194.20,0,0.00,6,0,0,194
448,200.00,186.10,200,196.10,0,0.00,4,0,0,196
449,200.00,182.65,200,195.15,0,0.00,5,0,0,195
450,200.00,193.05,200,198.05,0,0.00,2,0,0,198
451,200.00,168.75,200,191.25,0,0.00,9,0,0,191
452,200.00,196.53,200,199.03,0,0.00,1,0,0,199
